student_id,age,study_hours_per_week,attendance_pct,average_grade,assignments_count,sleep_hours_per_night,final_score,passed
STU-0002744,20,6.0,59.4,61.5,6,6.2,49.6,no
STU-0002745,21,18.0,69.5,65.4,4,7.1,64.1,yes
STU-0002746,22,3.5,53.0,50.3,9,6.2,52.7,no
STU-0002747,20,10.3,70.8,57.2,8,5.9,65.2,yes
STU-0002748,21,1.0,38.0,54.1,14,5.5,45.4,no
STU-0002749,25,12.4,73.0,82.6,4,7.5,64.3,yes
STU-0002750,21,5.8,64.8,76.0,14,7.4,65.9,yes
STU-0002751,18,7.2,70.3,100,11,8.1,85.1,yes
STU-0002752,22,16.4,82.1,100,4,8.1,89.9,yes
STU-0002753,18,23.3,86.6,100,5,6.9,93.0,yes
STU-0002754,18,7.8,67.2,24.8,10,8.7,50.8,no
STU-0002755,19,11.3,80.2,100,11,7.5,82.3,yes
STU-0002756,20,22.4,85.4,100,14,7.7,85.9,yes
STU-0002757,24,11.4,80.2,95.4,3,8.2,77.8,yes
STU-0002758,24,16.1,97.5,86.3,8,7.6,84.7,yes
STU-0002759,21,15.3,74.3,96.6,10,6.8,88.9,yes
STU-0002760,21,15.7,76.8,98.8,9,7.0,85.6,yes
STU-0002761,20,8.9,63.5,67.8,10,6.6,61.0,yes
STU-0002762,25,12.5,82.0,75.2,6,6.6,74.3,yes
STU-0002763,20,16.8,93.6,95.1,11,8.0,86.3,yes
STU-0002764,26,6.2,78.8,83.9,6,7.6,74.5,yes
STU-0002765,22,9.2,83.0,93.5,11,6.8,75.8,yes
STU-0002766,18,1.0,79.8,69.3,6,7.6,68.6,yes
STU-0002767,18,7.2,84.5,100,4,7.1,80.5,yes
STU-0002768,20,17.9,80.7,100,5,6.6,94.5,yes
STU-0002769,23,5.0,72.3,62.4,7,7.8,57.1,no
STU-0002770,18,7.6,82.2,65.3,9,8.3,62.2,yes
STU-0002771,21,7.4,75.1,85.7,7,7.9,79.8,yes
STU-0002772,21,6.8,76.0,78.5,4,8.5,71.7,yes
STU-0002773,23,19.7,89.1,100,10,6.6,88.6,yes
STU-0002774,21,23.8,91.2,100,9,7.2,95.9,yes
STU-0002775,20,27.6,99.2,100,6,7.2,100,yes
STU-0002776,18,19.8,76.8,100,3,8.2,93.6,yes
STU-0002777,26,3.1,80.8,59.2,9,6.2,57.0,no
STU-0002778,25,19.9,100,100,9,6.7,84.4,yes
STU-0002779,21,2.6,74.2,88.7,14,7.9,70.4,yes
STU-0002780,23,19.1,77.7,89.4,14,5.8,68.8,yes
STU-0002781,22,14.4,72.4,65.1,11,6.5,63.0,yes
STU-0002782,18,20.3,84.2,100,13,9.2,86.6,yes
STU-0002783,25,14.6,64.9,82.3,3,6.7,78.0,yes
STU-0002784,18,9.8,74.1,69.5,12,7.8,79.1,yes
STU-0002785,20,16.0,93.7,100,9,8.3,97.1,yes
STU-0002786,21,14.5,86.4,94.2,5,6.4,71.1,yes
STU-0002787,26,10.8,55.0,67.5,4,5.3,48.0,no
STU-0002788,17,4.0,75.0,100,9,6.1,73.7,yes
STU-0002789,26,12.9,89.6,83.0,3,9.3,71.1,yes
STU-0002790,18,11.4,67.1,100,3,7.4,89.4,yes
STU-0002791,21,3.7,64.2,99.6,8,7.4,77.0,yes
STU-0002792,18,16.3,65.1,73.1,6,7.4,74.6,yes
STU-0002793,19,1.0,52.0,53.8,8,5.6,39.2,no
STU-0002794,18,8.2,48.1,47.3,9,5.4,42.5,no
STU-0002795,18,2.9,83.9,97.1,3,7.0,76.8,yes
STU-0002796,20,1.1,88.4,81.0,14,7.5,78.0,yes
STU-0002797,24,10.5,90.3,88.5,4,5.1,87.1,yes
STU-0002798,19,12.9,89.7,100,9,7.9,84.0,yes
STU-0002799,20,13.9,83.7,100.0,4,6.9,74.0,yes
STU-0002800,21,10.4,74.2,96.3,12,8.5,77.1,yes
STU-0002801,19,25.7,100,100,8,8.5,80.9,yes
STU-0002802,26,28.9,100,100,3,7.3,100,yes
STU-0002803,18,19.1,90.5,100,3,7.6,95.6,yes
STU-0002804,19,10.9,78.1,62.0,4,5.4,49.8,no
STU-0002805,19,15.0,84.2,100,4,8.1,90.5,yes
STU-0002806,23,1.0,35,41.5,10,6.1,28.2,no
STU-0002807,21,6.0,82.0,94.2,8,7.0,80.0,yes
STU-0002808,19,1.0,58.0,53.7,4,5.3,38.1,no
STU-0002809,18,13.7,95.6,100,10,8.6,83.7,yes
STU-0002810,23,17.6,72.6,97.7,3,8.1,82.1,yes
STU-0002811,19,19.6,87.6,100,13,6.3,83.6,yes
STU-0002812,22,17.8,71.8,100,3,8.3,88.5,yes
STU-0002813,21,14.1,70.6,78.5,12,8.1,79.7,yes
STU-0002814,18,5.0,70.5,53.3,6,6.4,44.8,no
STU-0002815,21,11.5,84.3,100,6,7.7,92.3,yes
STU-0002816,23,13.1,87.9,100,13,6.7,90.5,yes
STU-0002817,18,8.1,79.0,74.0,7,7.6,72.8,yes
STU-0002818,22,8.1,69.9,100,13,6.9,73.8,yes
STU-0002819,22,5.1,66.8,66.2,3,6.6,56.2,no
STU-0002820,18,10.1,66.1,89.6,8,6.6,67.5,yes
STU-0002821,18,15.5,63.2,62.8,3,8.6,66.1,yes
STU-0002822,23,5.5,71.3,80.7,13,7.1,68.8,yes
STU-0002823,22,12.5,92.6,100,11,7.3,78.6,yes
STU-0002824,24,16.8,69.2,85.5,4,7.7,88.9,yes
STU-0002825,22,4.6,66.8,72.7,7,7.1,59.3,no
STU-0002826,20,6.6,64.4,40.7,5,5.8,48.9,no
STU-0002827,26,8.0,56.0,85.0,8,5.9,61.3,yes
STU-0002828,22,5.4,77.5,59.1,6,6.7,57.7,no
STU-0002829,17,7.7,63.5,64.5,4,6.9,59.5,no
STU-0002830,26,1.0,59.2,61.8,14,6.7,50.5,no
STU-0002831,26,2.9,73.9,67.2,14,7.3,59.5,no
STU-0002832,17,18.1,93.3,99.2,11,8.7,89.3,yes
STU-0002833,18,1.0,50.9,88.8,8,8.0,69.8,yes
STU-0002834,17,6.1,71.6,38.9,4,6.5,53.4,no
STU-0002835,23,23.4,99.2,66.1,8,6.7,73.8,yes
STU-0002836,25,2.4,82.2,84.7,11,8.8,69.0,yes
STU-0002837,22,10.6,61.5,44.3,8,7.7,35.1,no
STU-0002838,19,1.0,35,48.2,6,5.3,36.3,no
STU-0002839,23,9.9,91.8,99.9,7,8.2,88.1,yes
STU-0002840,19,13.9,100,92.5,3,7.0,84.4,yes
STU-0002841,25,16.6,98.6,100,7,8.4,95.0,yes
STU-0002842,22,20.0,78.6,86.8,6,8.0,80.5,yes
STU-0002843,20,11.8,77.0,100,11,6.8,80.3,yes
STU-0002844,22,3.4,67.4,56.0,14,6.2,31.2,no
STU-0002845,23,1.0,58.1,45.8,5,6.6,43.4,no
STU-0002846,17,21.9,96.9,83.4,13,7.0,82.1,yes
STU-0002847,21,6.9,62.0,100,8,6.4,78.9,yes
STU-0002848,23,5.2,75.9,40.7,7,6.7,49.4,no
STU-0002849,21,14.2,70.6,81.9,11,7.7,72.5,yes
STU-0002850,19,8.0,58.8,50.1,4,6.6,54.3,no
STU-0002851,23,12.4,75.7,88.8,4,8.3,84.1,yes
STU-0002852,19,13.1,74.9,65.7,3,8.7,74.8,yes
STU-0002853,21,13.7,77.8,100,11,8.1,92.3,yes
STU-0002854,19,8.2,80.7,87.1,11,7.5,71.7,yes
STU-0002855,25,7.9,57.4,92.9,14,5.5,69.2,yes
STU-0002856,25,6.9,64.7,57.6,3,6.0,62.3,yes
STU-0002857,23,23.2,86.7,100,7,7.3,85.7,yes
STU-0002858,20,17.6,80.9,100,6,7.9,83.4,yes
STU-0002859,19,17.0,87.3,90.1,7,6.7,88.6,yes
STU-0002860,21,11.6,78.1,82.2,12,7.0,76.5,yes
STU-0002861,18,5.6,69.4,43.7,12,5.4,48.9,no
STU-0002862,24,12.0,78.6,80.4,4,6.3,58.8,no
STU-0002863,17,10.4,85.7,100,7,8.4,90.7,yes
STU-0002864,18,10.8,85.6,100,7,6.5,71.9,yes
STU-0002865,21,5.7,71.6,83.0,8,6.6,80.8,yes
STU-0002866,20,8.1,67.2,68.2,11,6.8,65.4,yes
STU-0002867,21,10.4,78.7,100,5,6.8,90.0,yes
STU-0002868,21,4.7,74.1,48.4,11,7.5,56.9,no
STU-0002869,19,8.8,87.9,100,10,7.3,81.3,yes
STU-0002870,20,8.7,66.5,71.9,10,6.4,64.0,yes
STU-0002871,22,17.1,85.3,100,3,7.6,87.5,yes
STU-0002872,18,24.4,72.0,75.3,9,7.0,80.0,yes
STU-0002873,20,8.8,70.2,40.1,4,6.8,54.3,no
STU-0002874,26,11.6,56.5,96.1,13,8.5,78.4,yes
STU-0002875,24,13.5,64.7,72.1,7,7.0,60.8,yes
STU-0002876,20,9.4,73.6,74.3,7,6.5,65.3,yes
STU-0002877,24,16.2,73.0,93.6,10,6.7,76.7,yes
STU-0002878,26,17.7,92.4,100,14,7.5,86.9,yes
STU-0002879,20,12.6,71.4,100,7,7.2,84.2,yes
STU-0002880,20,10.7,71.5,94.3,9,7.1,82.8,yes
STU-0002881,18,10.4,83.9,100,4,7.2,88.0,yes
STU-0002882,25,4.7,52.0,23.9,10,6.9,43.5,no
STU-0002883,20,11.7,79.9,96.4,4,7.4,89.0,yes
STU-0002884,21,7.4,75.7,37.4,7,8.5,66.4,yes
STU-0002885,21,2.9,81.7,88.4,10,6.8,82.2,yes
STU-0002886,18,19.4,96.9,100,5,8.1,80.9,yes
STU-0002887,20,4.5,71.9,27.7,3,8.2,48.6,no
STU-0002888,19,19.1,70.8,83.8,4,7.6,70.3,yes
STU-0002889,21,4.0,82.8,95.4,5,6.4,79.9,yes
STU-0002890,18,20.4,90.3,82.3,8,6.9,77.5,yes
STU-0002891,19,11.3,82.5,97.3,14,5.6,76.7,yes
STU-0002892,21,10.9,77.1,100,4,5.9,75.0,yes
STU-0002893,19,16.4,90.9,91.3,14,7.0,79.8,yes
STU-0002894,18,26.6,92.6,100,9,6.8,93.9,yes
STU-0002895,18,13.1,84.3,99.2,5,8.6,89.4,yes
STU-0002896,17,14.8,89.4,100,9,8.4,91.9,yes
STU-0002897,19,10.7,90.0,89.8,14,7.8,81.4,yes
STU-0002898,20,18.2,78.2,100,10,8.6,89.3,yes
STU-0002899,26,6.5,58.9,67.4,10,6.8,52.5,no
STU-0002900,22,19.0,97.4,100,12,7.7,83.8,yes
STU-0002901,20,13.2,75.3,100,6,5.6,84.4,yes
STU-0002902,19,10.9,81.6,75.6,14,8.1,66.9,yes
STU-0002903,26,12.6,69.0,87.5,5,7.3,77.1,yes
STU-0002904,18,3.8,62.7,65.4,3,7.2,63.0,yes
STU-0002905,26,1.0,79.6,94.5,8,8.1,87.1,yes
STU-0002906,20,3.8,61.4,48.8,5,8.4,57.5,no
STU-0002907,22,18.6,97.6,100,11,8.1,92.3,yes
STU-0002908,24,15.2,78.8,100,6,7.8,68.4,yes
STU-0002909,20,9.2,73.9,91.0,11,5.7,60.4,yes
STU-0002910,19,12.9,81.2,92.5,3,8.7,82.8,yes
STU-0002911,25,9.9,72.2,73.4,7,6.7,75.5,yes
STU-0002912,18,7.0,60.0,76.3,7,7.5,65.3,yes
STU-0002913,21,14.6,76.0,75.2,5,7.5,69.2,yes
STU-0002914,21,15.0,87.8,100,10,6.0,81.5,yes
STU-0002915,21,1.4,51.9,50.7,7,6.3,36.9,no
STU-0002916,21,9.1,87.0,55.8,6,8.0,60.7,yes
STU-0002917,19,14.1,95.4,74.5,5,7.5,74.1,yes
STU-0002918,21,17.9,94.6,100,6,7.4,84.0,yes
STU-0002919,17,1.0,72.8,60.6,7,5.0,42.3,no
STU-0002920,18,4.6,80.8,53.9,4,6.8,43.5,no
STU-0002921,20,9.3,85.7,89.5,13,7.0,77.7,yes
STU-0002922,21,13.7,81.5,88.0,8,7.0,87.5,yes
STU-0002923,21,6.2,74.4,46.8,13,6.1,45.5,no
STU-0002924,19,1.0,63.1,38.9,5,7.5,44.4,no
STU-0002925,19,1.0,57.2,29.9,5,5.1,16.4,no
STU-0002926,22,15.9,78.2,87.5,3,8.0,72.1,yes
STU-0002927,20,14.5,72.9,62.5,8,7.2,70.7,yes
STU-0002928,17,9.5,75.9,90.5,3,6.9,67.1,yes
STU-0002929,17,1.0,42.7,45.4,12,6.3,27.6,no
STU-0002930,19,15.0,85.0,87.4,11,6.5,72.6,yes
STU-0002931,21,8.7,74.4,92.1,3,6.9,82.8,yes
STU-0002932,22,18.0,78.8,100,11,9.7,98.0,yes
STU-0002933,26,16.1,85.6,85.5,4,8.9,82.3,yes
STU-0002934,23,9.5,64.0,68.0,11,7.6,78.8,yes
STU-0002935,23,3.4,63.1,45.5,4,7.2,44.4,no
STU-0002936,21,1.0,64.9,20,7,6.7,23.8,no
STU-0002937,19,18.7,79.2,86.1,4,7.0,82.8,yes
STU-0002938,21,17.0,76.5,99.0,11,6.6,89.0,yes
STU-0002939,17,1.0,56.4,56.7,4,6.2,57.2,no
STU-0002940,26,4.5,55.0,46.1,9,7.7,48.4,no
STU-0002941,18,8.8,73.1,72.1,3,7.5,62.4,yes
STU-0002942,20,11.0,70.1,99.0,9,7.4,79.3,yes
STU-0002943,18,8.3,78.2,86.1,10,6.8,87.3,yes
STU-0002944,19,9.9,55.8,100,13,5.8,72.5,yes
STU-0002945,24,18.4,96.8,100,3,9.1,95.6,yes
STU-0002946,20,1.0,59.1,78.4,8,5.1,45.1,no
STU-0002947,25,9.0,83.5,100,11,7.3,89.2,yes
STU-0002948,20,6.4,66.7,67.9,11,7.3,73.1,yes
STU-0002949,20,9.8,85.5,100,5,7.6,85.4,yes
STU-0002950,17,11.7,77.0,100,10,7.2,88.4,yes
STU-0002951,20,18.8,97.6,100,12,6.4,88.5,yes
STU-0002952,17,4.0,63.7,72.5,12,6.1,65.3,yes
STU-0002953,22,13.0,85.3,84.3,9,8.2,89.2,yes
STU-0002954,21,19.4,88.5,100,4,8.5,96.9,yes
STU-0002955,19,8.2,84.8,60.2,7,6.0,63.5,yes
STU-0002956,20,7.1,60.4,98.0,13,7.6,71.3,yes
STU-0002957,21,10.6,84.3,98.2,5,7.3,82.1,yes
STU-0002958,19,15.6,84.2,100,3,7.4,74.3,yes
STU-0002959,18,7.1,67.6,67.1,14,4.4,62.6,yes
STU-0002960,20,15.7,100,100,14,7.5,89.4,yes
STU-0002961,21,7.7,71.7,87.2,6,5.6,74.9,yes
STU-0002962,21,14.0,88.0,100,12,8.6,88.3,yes
STU-0002963,25,20.7,82.0,100,14,7.6,90.8,yes
STU-0002964,21,6.3,84.6,97.9,10,7.1,71.0,yes
STU-0002965,19,1.0,82.1,57.5,3,6.4,62.7,yes
STU-0002966,26,15.9,100,100,13,8.0,92.2,yes
STU-0002967,22,18.8,96.7,68.5,13,6.9,72.5,yes
STU-0002968,23,3.1,61.7,91.9,4,7.0,75.9,yes
STU-0002969,22,18.3,79.6,100,13,6.1,79.6,yes
STU-0002970,18,12.7,74.1,88.5,6,8.2,74.7,yes
STU-0002971,18,1.0,50.5,49.3,13,6.5,50.6,no
STU-0002972,18,19.7,79.1,99.3,9,8.1,86.3,yes
STU-0002973,20,12.8,94.0,80.8,14,7.8,78.7,yes
STU-0002974,20,11.7,89.1,79.9,9,6.7,66.1,yes
STU-0002975,25,16.6,88.7,86.7,10,7.2,73.2,yes
STU-0002976,20,19.3,81.0,67.7,14,6.6,78.3,yes
STU-0002977,21,14.0,63.2,55.9,7,7.7,68.3,yes
STU-0002978,20,5.7,71.7,62.1,9,6.5,59.3,no
STU-0002979,25,1.0,51.9,21.6,6,6.0,30.4,no
STU-0002980,18,7.3,69.3,95.4,10,6.2,66.4,yes
STU-0002981,19,1.0,69.1,89.5,14,4.7,47.9,no
STU-0002982,22,19.9,100,100,7,6.7,91.3,yes
STU-0002983,21,9.5,58.0,83.7,4,6.8,69.4,yes
STU-0002984,20,1.0,62.8,54.6,13,6.0,39.7,no
STU-0002985,21,1.0,59.3,45.3,6,6.5,45.8,no
STU-0002986,17,17.2,80.5,97.8,8,6.3,79.2,yes
STU-0002987,17,11.1,86.2,66.2,4,6.1,72.3,yes
STU-0002988,17,16.4,94.7,87.8,7,9.0,92.6,yes
STU-0002989,18,12.9,88.3,87.6,3,7.1,62.7,yes
STU-0002990,24,5.5,66.7,95.0,13,6.8,92.0,yes
STU-0002991,20,9.0,94.7,100,4,7.0,82.2,yes
STU-0002992,25,22.1,76.3,100,8,7.5,100,yes
STU-0002993,21,2.5,65.0,60.7,5,7.2,48.8,no
STU-0002994,21,5.9,71.6,85.6,8,6.8,73.5,yes
STU-0002995,21,1.0,72.7,77.0,4,8.4,82.0,yes
STU-0002996,18,18.0,95.3,98.1,6,7.6,83.0,yes
STU-0002997,22,9.9,58.6,63.9,14,6.5,57.4,no
STU-0002998,21,18.0,99.0,100,7,8.3,96.7,yes
STU-0002999,18,9.1,62.8,45.1,12,7.1,61.1,yes
STU-0003000,20,9.1,71.7,100,5,8.0,78.0,yes
STU-0003001,22,12.7,71.7,58.2,14,5.2,64.9,yes
STU-0003002,20,7.0,69.5,53.3,10,6.3,51.9,no
STU-0003003,18,15.8,95.0,83.3,4,6.4,82.3,yes
STU-0003004,20,2.9,76.3,49.5,9,7.1,44.3,no
STU-0003005,22,7.5,92.2,100,9,6.2,80.1,yes
STU-0003006,24,10.1,66.6,83.3,9,6.9,66.8,yes
STU-0003007,26,15.1,81.9,100,4,7.1,81.8,yes
STU-0003008,19,9.8,47.1,36.4,13,7.1,45.9,no
STU-0003009,22,15.2,88.9,96.6,12,7.1,74.4,yes
STU-0003010,20,7.6,90.3,80.3,7,7.8,74.7,yes
STU-0003011,21,17.2,90.1,100,7,6.8,89.5,yes
STU-0003012,26,1.0,80.3,68.3,11,7.2,60.5,yes
STU-0003013,21,11.8,91.1,80.9,12,7.1,75.4,yes
STU-0003014,21,3.9,78.6,85.6,10,7.3,68.3,yes
STU-0003015,21,5.3,74.7,34.2,6,7.1,44.5,no
STU-0003016,24,5.4,74.0,42.5,5,5.6,52.2,no
STU-0003017,22,11.7,77.9,100,4,6.8,83.1,yes
STU-0003018,19,18.5,82.9,95.9,12,6.1,77.0,yes
STU-0003019,21,22.8,73.4,86.7,9,7.5,74.4,yes
STU-0003020,26,15.3,90.8,95.5,6,7.9,90.0,yes
STU-0003021,17,1.0,55.7,53.5,6,6.2,41.8,no
STU-0003022,20,1.0,68.9,57.2,3,7.7,63.9,yes
STU-0003023,20,11.9,87.0,100,11,7.9,83.4,yes
STU-0003024,23,8.1,69.1,85.6,8,7.2,50.3,no
STU-0003025,18,16.0,83.0,100,13,6.9,91.1,yes
STU-0003026,20,8.5,52.9,67.7,8,6.7,62.7,yes
STU-0003027,22,13.5,100,94.4,9,8.5,94.6,yes
STU-0003028,19,2.7,60.2,70.2,14,5.7,46.8,no
STU-0003029,25,29.1,88.7,90.5,7,6.0,86.9,yes
STU-0003030,24,19.3,71.1,100,14,7.6,77.9,yes
STU-0003031,26,20.3,76.0,81.6,3,7.7,88.5,yes
STU-0003032,24,15.1,81.3,86.8,10,7.0,76.8,yes
STU-0003033,23,7.3,85.4,72.9,4,7.3,64.0,yes
STU-0003034,17,14.0,83.1,100,6,7.6,89.1,yes
STU-0003035,22,15.6,93.7,100,7,7.4,84.1,yes
STU-0003036,21,16.8,67.5,100,14,6.4,64.4,yes
STU-0003037,19,1.0,80.8,38.6,4,7.3,45.3,no
STU-0003038,23,16.7,56.7,100,14,5.4,72.2,yes
STU-0003039,25,13.3,86.9,88.4,12,7.8,74.6,yes
STU-0003040,25,1.0,71.2,45.8,6,5.4,52.0,no
STU-0003041,22,9.3,79.6,91.9,6,5.2,89.7,yes
STU-0003042,22,3.6,67.5,77.0,3,6.0,55.6,no
STU-0003043,19,25.2,100,100,3,7.6,99.8,yes
STU-0003044,24,19.4,83.3,100,9,6.8,92.1,yes
STU-0003045,17,10.9,82.3,86.7,10,7.4,73.7,yes
STU-0003046,22,6.4,75.4,77.5,12,7.9,61.5,yes
STU-0003047,21,16.5,100,92.9,10,7.2,76.5,yes
STU-0003048,18,17.6,84.1,100,4,7.2,83.1,yes
STU-0003049,21,8.3,76.2,28.4,3,7.4,53.0,no
STU-0003050,23,17.6,77.2,89.7,5,7.6,83.8,yes
STU-0003051,24,11.4,90.3,83.1,6,7.2,84.8,yes
STU-0003052,22,15.8,78.3,100,13,4.4,79.2,yes
STU-0003053,25,5.8,78.5,100,4,6.2,86.6,yes
STU-0003054,26,20.6,72.1,90.5,3,7.5,75.2,yes
STU-0003055,20,13.7,83.5,95.1,5,7.0,48.9,no
STU-0003056,18,11.7,80.2,88.9,7,7.1,78.3,yes
STU-0003057,26,22.2,90.9,100,5,8.4,88.6,yes
STU-0003058,23,14.1,93.8,96.7,5,7.3,90.3,yes
STU-0003059,19,6.2,59.0,39.7,10,6.7,39.3,no
STU-0003060,17,22.2,76.2,100,8,5.3,80.9,yes
STU-0003061,22,1.0,70.7,100,7,7.6,67.9,yes
STU-0003062,24,3.3,68.6,57.3,9,6.6,50.0,no
STU-0003063,18,10.9,78.3,78.1,10,8.2,88.6,yes
STU-0003064,19,8.9,65.6,84.4,7,6.1,69.8,yes
STU-0003065,17,18.7,91.7,97.0,10,7.6,85.6,yes
STU-0003066,21,4.8,49.8,58.2,10,6.1,53.5,no
STU-0003067,20,10.2,60.9,76.3,8,7.5,60.2,yes
STU-0003068,20,9.6,66.1,92.9,6,5.6,57.3,no
STU-0003069,18,3.6,63.2,42.6,9,7.8,55.3,no
STU-0003070,20,10.4,59.3,83.2,9,7.0,70.9,yes
STU-0003071,24,6.5,80.1,100,3,7.2,86.2,yes
STU-0003072,19,11.5,78.8,92.1,4,5.9,74.7,yes
STU-0003073,20,7.3,80.3,64.6,7,8.1,63.1,yes
STU-0003074,21,6.5,89.4,100,13,5.9,78.4,yes
STU-0003075,25,1.7,82.1,83.2,7,7.4,74.9,yes
STU-0003076,22,17.9,87.7,66.1,7,6.5,67.6,yes
STU-0003077,21,1.9,76.1,100,10,8.0,75.9,yes
STU-0003078,26,11.2,61.6,77.8,13,6.7,63.2,yes
STU-0003079,26,8.4,71.6,100,8,7.0,92.2,yes
STU-0003080,24,26.9,91.9,100,6,6.4,98.9,yes
STU-0003081,24,10.0,72.4,51.3,4,6.8,53.5,no
STU-0003082,17,19.9,91.0,100,11,7.9,80.3,yes
STU-0003083,24,16.8,73.2,100,4,7.2,100,yes
STU-0003084,18,1.0,65.0,49.2,5,6.2,49.1,no
STU-0003085,21,16.0,93.9,81.3,12,7.7,84.8,yes
STU-0003086,19,7.0,83.1,68.7,12,8.0,72.2,yes
STU-0003087,21,5.2,87.2,20,11,6.9,42.0,no
STU-0003088,20,8.9,78.7,84.3,7,7.1,75.2,yes
STU-0003089,23,8.5,52.9,79.9,8,6.4,46.4,no
STU-0003090,21,5.2,81.8,70.3,11,5.2,58.4,no
STU-0003091,21,11.4,66.6,68.5,14,7.0,68.3,yes
STU-0003092,20,6.5,100,91.9,10,7.6,85.1,yes
STU-0003093,20,16.7,73.0,78.8,10,6.4,72.6,yes
STU-0003094,18,24.6,75.0,100,5,7.3,95.6,yes
STU-0003095,21,2.8,63.5,81.1,6,8.7,64.9,yes
STU-0003096,21,6.7,61.9,85.0,4,7.5,66.9,yes
STU-0003097,20,11.0,67.6,85.4,9,7.7,72.6,yes
STU-0003098,21,2.4,57.5,46.0,7,6.2,36.2,no
STU-0003099,20,14.4,87.7,72.6,10,6.1,70.3,yes
STU-0003100,23,3.5,63.8,87.4,7,4.5,66.6,yes
STU-0003101,25,10.6,86.8,100,3,7.0,73.8,yes
STU-0003102,26,8.7,77.9,70.1,7,5.9,60.1,yes
STU-0003103,24,8.8,83.7,100,14,7.4,89.8,yes
STU-0003104,23,22.4,76.7,100,7,8.6,100,yes
STU-0003105,23,1.0,69.0,43.1,11,7.0,36.9,no
STU-0003106,25,1.0,55.6,58.9,4,5.9,44.8,no
STU-0003107,24,11.4,66.1,82.7,13,6.0,66.4,yes
STU-0003108,19,8.8,95.4,78.1,10,7.7,81.7,yes
STU-0003109,22,20.3,100,100,14,7.9,93.3,yes
STU-0003110,21,17.6,82.0,93.2,8,6.2,84.8,yes
STU-0003111,19,8.3,68.9,100,3,5.6,90.2,yes
STU-0003112,19,16.3,100,96.3,10,7.6,93.7,yes
STU-0003113,19,11.7,62.6,76.1,11,6.1,47.4,no
STU-0003114,21,14.2,93.4,60.3,11,6.8,58.7,no
STU-0003115,19,1.0,75.3,86.6,7,7.6,58.5,no
STU-0003116,19,17.5,97.5,100,10,8.9,88.5,yes
STU-0003117,19,23.3,80.7,100,12,5.4,79.4,yes
STU-0003118,25,8.1,65.2,70.9,7,6.6,63.3,yes
STU-0003119,19,1.0,73.1,48.7,5,5.5,48.6,no
STU-0003120,24,23.0,96.4,99.2,7,8.7,94.0,yes
STU-0003121,19,19.1,88.4,100,13,7.1,81.4,yes
STU-0003122,24,12.0,70.3,100,10,6.9,85.8,yes
STU-0003123,24,10.6,73.6,48.7,6,8.6,65.8,yes
STU-0003124,21,8.2,82.6,100,11,7.2,80.9,yes
STU-0003125,20,8.4,61.0,94.4,11,6.1,70.7,yes
STU-0003126,21,14.9,71.3,88.8,10,8.4,88.9,yes
STU-0003127,20,9.1,57.9,50.8,12,6.6,43.2,no
STU-0003128,21,1.0,74.6,53.1,5,6.9,58.4,no
STU-0003129,25,5.9,74.1,78.1,10,7.3,63.9,yes
STU-0003130,24,16.7,75.9,98.8,5,6.9,77.9,yes
STU-0003131,19,19.4,82.1,100,3,6.2,94.4,yes
STU-0003132,19,1.0,54.5,36.0,4,6.2,42.1,no
STU-0003133,18,18.9,98.8,100,9,7.2,87.1,yes
STU-0003134,22,16.4,73.9,92.9,9,7.6,66.2,yes
STU-0003135,23,17.4,77.4,95.2,4,6.5,75.2,yes
STU-0003136,21,17.3,89.5,100,11,6.5,74.8,yes
STU-0003137,20,11.0,76.1,57.5,14,6.9,53.9,no
STU-0003138,20,22.6,82.8,94.2,4,8.8,87.5,yes
STU-0003139,26,3.8,62.7,44.4,4,8.6,50.2,no
STU-0003140,20,15.5,67.0,92.2,13,6.5,69.1,yes
STU-0003141,25,16.4,99.3,100,13,7.5,89.1,yes
STU-0003142,25,22.0,71.8,97.7,9,6.6,82.8,yes
STU-0003143,18,13.7,82.0,70.5,4,7.5,71.2,yes
STU-0003144,19,23.0,87.8,100,14,6.2,85.9,yes
STU-0003145,17,6.6,55.5,81.2,8,6.2,64.2,yes
STU-0003146,19,11.7,87.6,100,9,7.4,77.1,yes
STU-0003147,24,23.7,97.6,73.1,5,7.3,87.0,yes
STU-0003148,18,7.7,85.4,98.1,11,6.9,58.6,no
STU-0003149,20,11.4,92.0,100,10,8.6,87.9,yes
STU-0003150,21,12.3,73.9,88.5,5,7.3,79.5,yes
STU-0003151,23,12.4,85.8,93.1,8,8.2,75.0,yes
STU-0003152,19,7.2,73.7,100,10,6.1,69.7,yes
STU-0003153,24,2.4,67.9,63.6,11,5.3,56.8,no
STU-0003154,21,5.9,66.6,70.2,12,4.7,54.8,no
STU-0003155,19,12.4,86.9,100,12,6.7,77.1,yes
STU-0003156,19,9.7,64.2,73.2,9,4.9,56.4,no
STU-0003157,26,7.9,56.1,28.9,11,5.9,38.8,no
STU-0003158,21,10.9,65.2,68.7,13,9.5,71.4,yes
STU-0003159,19,5.9,83.9,100,6,6.9,78.2,yes
STU-0003160,21,23.9,100,100,13,7.7,85.2,yes
STU-0003161,24,9.4,73.0,81.2,11,8.1,64.2,yes
STU-0003162,19,14.7,64.3,93.2,3,7.3,75.2,yes
STU-0003163,18,19.1,80.7,69.6,7,8.5,83.7,yes
STU-0003164,18,8.9,76.0,81.6,12,6.5,68.0,yes
